a,b
0.0000015,0.919801228315674
0.00000152,0.924060820442762
0.00000154,0.883367859810947
0.00000156,0.941388441995052
0.00000158,0.878235282590557
0.0000016,0.981211796195222
0.00000162,0.920221490741068
0.00000164,0.970370789173408
0.00000166,0.819067550281666
0.00000168,0.364927522843503
0.0000017,0.662825590477172
0.00000172,0.878792478063013
0.00000174,0.935345513322263
0.00000176,0.962606480511335
0.00000178,0.940276049694976
0.0000018,0.985711774317578
0.00000182,0.971316199658204
0.00000184,1.05188864583011
0.00000186,0.99035070769013
0.00000188,0.912291754627783
0.0000019,0.939174366307574
0.00000192,0.950295560866204
0.00000194,0.960086460527461
0.00000196,0.95243806546668
0.00000198,0.896220189357161
0.000002,0.871816442171247
0.00000202,0.885417738949037
0.00000204,0.995819267132833
0.00000206,0.922029985508555
0.00000208,0.923382147774106
0.0000021,0.87140012555349
0.00000212,0.891416012216688
0.00000214,0.898420834043942
0.00000216,0.973975536314962
0.00000218,0.873445729556288
0.0000022,0.933573451504443
0.00000222,0.925758980068525
0.00000224,0.868624112390176
0.00000226,0.695483612513345
0.00000228,0.668607176266204
0.0000023,0.648574037591021
0.00000232,0.62625697837649
0.00000234,0.57197850214873
0.00000236,0.677711235459843
0.00000238,0.626693527928842
0.0000024,0.613186643709265
0.00000242,0.692296506264936
0.00000244,0.73359870236515
0.00000246,0.747908077654725
0.00000248,0.855636342305208
0.0000025,0.827282574153728
0.00000252,0.80344030973587
0.00000254,0.860577580881445
0.00000256,0.91293787989458
0.00000258,0.868624414975743
0.0000026,0.919612846746755
0.00000262,0.876220116176507
0.00000264,0.83648959533948
0.00000266,0.883702750926794
0.00000268,0.851296956472638
0.0000027,0.89353972578545
0.00000272,0.938783288082642
0.00000274,0.889577045951719
0.00000276,0.894770383717431
0.00000278,0.890552361865117
0.0000028,0.859458411016002
0.00000282,1.00593678847634
0.00000284,0.891650280726115
0.00000286,0.970642773282922
0.00000288,0.88252439927499
0.0000029,0.941816635422069
0.00000292,0.805575762437739
0.00000294,0.823369373017865
0.00000296,0.891832843202724
0.00000298,0.84815860877945
0.000003,0.800895172540783
0.00000302,0.659015024320067
0.00000304,0.727835721683079
0.00000306,0.476983865570632
0.00000308,0.815495923608961
0.0000031,0.783013738663732
0.00000312,0.846853075991425
0.00000314,0.823124431876196
0.00000316,0.9024491193266
0.00000318,0.705271509819366
0.0000032,0.728702374733379
0.00000322,0.65117346245126
0.00000324,0.647674082957287
0.00000326,0.543257421852317
0.00000328,0.678739819070663
0.0000033,0.820503427138594
0.00000332,0.796864782964347
0.00000334,0.875599829626061
0.00000336,0.862525176222843
0.00000338,0.826443294246
0.0000034,0.939250561230193
0.00000342,0.907444475861519
0.00000344,0.945183753022365
0.00000346,0.926342046259279
0.00000348,0.946450864606834
0.0000035,0.933871362725427
0.00000352,0.988710181319557
0.00000354,0.934912914383882
0.00000356,0.936442986782124
0.00000358,0.929268817338745
0.0000036,0.937526174784296
0.00000362,0.938211720493848
0.00000364,0.926284472652784
0.00000366,0.968079776447052
0.00000368,0.945522057380863
0.0000037,0.904362068244549
0.00000372,0.923441468640222
0.00000374,0.876752683615091
0.00000376,0.819294749257739
0.00000378,0.977261701286557
0.0000038,0.95030641756697
0.00000382,0.979480527281418
0.00000384,0.938713422310099
0.00000386,0.948509650869755
0.00000388,0.891375752234331
0.0000039,0.990788748859069
0.00000392,0.94989557023998
0.00000394,0.913266951188653
0.00000396,0.900299212493946
0.00000398,0.955587532329921
0.000004,0.914809039365565
0.00000402,0.972485796236176
0.00000404,0.856518950058624
0.00000406,0.923698131588302
0.00000408,0.820997954876811
0.0000041,0.771085667313573
0.00000412,0.651507429927319
0.00000414,0.674206676585008
0.00000416,0.615954408940968
0.00000418,0.617396115624071
0.0000042,0.652774102139955
0.00000422,0.548740850634164
0.00000424,0.658815010840398
0.00000426,0.834884899844536
0.00000428,0.796509396259064
0.0000043,0.813808997100803
0.00000432,0.92699591729833
0.00000434,0.895842248595379
0.00000436,0.81625812382109
0.00000438,0.906883332456585
0.0000044,0.792059715964801
0.00000442,0.568621321777122
0.00000444,0.35097289824323
0.00000446,0.802755229303894
0.00000448,0.769027626836516
0.0000045,0.834946521525592
0.00000452,0.895251140384064
0.00000454,0.883631467951281
0.00000456,0.778322687896726
0.00000458,0.865653282519991
0.0000046,0.829683597225453
0.00000462,0.912019847491322
0.00000464,0.903092861315482
0.00000466,0.877559737071492
0.00000468,0.854867834249865
0.0000047,0.862378554333112
0.00000472,0.8094248701047
0.00000474,0.846582910639949
0.00000476,0.92136438221718
0.00000478,0.874623543672033
0.0000048,0.900153536883938
0.00000482,0.827353094710387
0.00000484,0.917197996137058
0.00000486,0.911917930602846
0.00000488,0.903671683461979
0.0000049,0.80715180061836
0.00000492,0.852524839734985
0.00000494,0.917381519737817
0.00000496,0.765658943574743
0.00000498,0.802071979898952
0.000005,0.758196455451615
0.00000502,0.693614220994052
0.00000504,0.652621727475034
0.00000506,0.670073925829465
0.00000508,0.524165647704001
0.0000051,0.527210380031433
0.00000512,0.631525995716125
0.00000514,0.657195301102706
0.00000516,0.722874773640122
0.00000518,0.72996000428629
0.0000052,0.764561245257088
0.00000522,0.823731367233309
0.00000524,0.917796454809996
0.00000526,0.905613859499975
0.00000528,0.871228899108852
0.0000053,0.910563674154254
0.00000532,0.844726553455159
0.00000534,0.953373785033134
0.00000536,0.95367402145399
0.00000538,0.918935014868625
0.0000054,0.919581668918893
0.00000542,0.899700187743483
0.00000544,0.89449657100162
0.00000546,0.919509419892216
0.00000548,0.844906739073434
0.0000055,0.964673348876502
0.00000552,0.924039054533823
0.00000554,0.935300950027265
0.00000556,0.854394123039881
0.00000558,0.932315271310841
0.0000056,0.899692103737799
0.00000562,0.931148296499093
0.00000564,0.90301518315486
0.00000566,0.925979855074237
0.00000568,0.97718251082038
0.0000057,0.830133194874744
0.00000572,0.852345439207454
0.00000574,0.849268953260175
0.00000576,0.835629179692638
0.00000578,0.778695220617115
0.0000058,0.476473018475746
0.00000582,0.66204192561157
0.00000584,0.77055120724432
0.00000586,0.865718244844076
0.00000588,0.895743205295839
0.0000059,0.887518174620009
0.00000592,0.796647469340357
0.00000594,0.914493726307654
0.00000596,0.764784323185403
0.00000598,0.660588075409058
0.000006,0.680600738845934
0.00000602,0.596567566074004
0.00000604,0.691055311664793
0.00000606,0.552287669762176
0.00000608,0.677625619902163
0.0000061,0.649048812505413
0.00000612,0.612158821848853
0.00000614,0.745959371449346
0.00000616,0.846601475836308
0.00000618,0.869656522411852
0.0000062,0.785849161094201
0.00000622,0.899550190528375
0.00000624,0.865213114083297
0.00000626,0.937623648128476
0.00000628,0.889235503857053
0.0000063,0.803019233630065
0.00000632,0.891274285299261
0.00000634,0.816767683573071
0.00000636,0.922255117896476
0.00000638,0.895656538366486
0.0000064,0.881958004486546
0.00000642,0.844048479513186
0.00000644,0.954540477215064
0.00000646,0.841533626440242
0.00000648,0.851705089769743
0.0000065,0.789537380703881
0.00000652,0.844254976284252
0.00000654,0.855976963208426
0.00000656,0.881390366630686
0.00000658,0.847506796254013
0.0000066,0.873724700573418
0.00000662,0.941705506698309
0.00000664,0.838058397598056
0.00000666,0.879858888081139
0.00000668,0.892572761411719
0.0000067,0.874416676565841
0.00000672,0.895514168240601
0.00000674,0.858342536034965
0.00000676,0.886683450703423
0.00000678,0.875999857489476
0.0000068,0.858204859190964
0.00000682,0.842006061670342
0.00000684,0.77778007533077
0.00000686,0.845079057560971
0.00000688,0.729964174783132
0.0000069,0.724471305387206
0.00000692,0.607113464820515
0.00000694,0.639595497934146
0.00000696,0.624268678282543
0.00000698,0.636068949267463
0.000007,0.656905211931013
